Time,UserID,LocationX,LocationY,RSRP1,RSRQ1,RSRP2,RSRQ2,RSRP3,RSRQ3,RSRP4,RSRQ4,Label
14.8,5,699.5138738295,627.9389942749,-66.4058528598,-5.7606602925,-70.7725118589,-10.1273192917,-73.8426171966,-13.1974246294,-75.2293565224,-14.5841639551,0
14.8,6,839.152728826,613.1437681569,-65.8484075338,-5.1205403756,-72.2063931164,-11.4785259582,-75.2380588944,-14.5101917362,-76.7246946323,-15.9968274741,0
14.8,7,358.5203175704,-99.0215504627,-66.0730626297,-4.8347067845,-75.0380817787,-13.7997259335,-75.3590575041,-14.1207016589,-77.2223952205,-15.9840393753,0
14.8,8,169.8907082211,563.0516341706,-67.8293525379,-7.1057251738,-68.2442568372,-7.5206294732,-73.9760593341,-13.2524319701,-76.5718263809,-15.8481990169,0
14.8,9,189.5912152895,832.910438908,-58.442515619,-3.4784792502,-73.4822796028,-18.5182432341,-75.5229002683,-20.5588638995,-77.8160346373,-22.8519982685,0
14.8,10,704.0019372615,62.9516301577,-55.6817547617,-3.3906034551,-71.1409774065,-18.8498260999,-71.4656609525,-19.1745096458,-75.637046026,-23.3458947193,0
14.8,11,171.3694185704,478.2119777693,-63.2496246079,-4.6352499913,-70.458751337,-11.8443767204,-72.5145912261,-13.9002166095,-76.343721023,-17.7293464064,0
14.8,12,351.271476267,633.5364996978,-72.2060016616,-9.2253725668,-72.8545207405,-9.8738916458,-73.2556288508,-10.274999756,-75.2923739581,-12.3117448634,1
14.8,13,1227.9993468366,1103.7166940754,-74.0994902696,-6.007731132,-78.2837376626,-10.191978525,-80.6117859657,-12.5200268281,-82.7076197597,-14.6158606221,0
14.8,14,497.8376652635,178.8547973984,-69.2273133793,-7.2941779476,-70.6975492207,-8.7644137889,-74.420236304,-12.4871008722,-75.2547913263,-13.3216558946,0
14.8,15,1058.5382637582,878.9438084474,-67.5633439838,-4.8233962369,-74.1782658876,-11.4383181407,-75.9003829411,-13.1604351942,-80.1867144332,-17.4467666863,0
14.8,16,928.8492334439,478.7633139206,-58.334010559,-3.4059349495,-76.5337075624,-21.6056319529,-76.57323234,-21.6451567306,-77.1507841168,-22.2227085073,0
14.8,17,324.2178754572,455.1072490181,-68.1666519081,-6.3034243916,-73.7448004669,-11.8815729505,-73.9885881971,-12.1253606807,-74.310056267,-12.4468287505,0
14.8,18,465.8777266492,95.7793713362,-66.4845180623,-5.4335219097,-71.7508614408,-10.6998652882,-75.7239104296,-14.6729142769,-76.1418245531,-15.0908284005,0
14.8,19,-0.6399074043,460.9259058391,-53.1855185885,-3.8956941032,-66.4424796507,-17.1526551655,-69.3889494277,-20.0991249424,-71.334945559,-22.0451210737,0
14.8,20,619.0668527779,80.0140251928,-63.2178329871,-4.6947593813,-69.7829191432,-11.2598455374,-72.6873285527,-14.1642549469,-76.8219069023,-18.2988332965,0
14.8,21,158.319056701,171.615646741,-63.3800598366,-4.0742870246,-75.9700719067,-16.6642990947,-76.1525551807,-16.8467823688,-76.7675500084,-17.4617771964,0
14.8,22,791.3822083068,684.707176715,-67.9868579992,-7.2968552975,-68.2321395208,-7.5421368191,-73.7346711565,-13.0446684548,-76.9538171342,-16.2638144325,0
14.8,23,234.4451295328,515.588006831,-66.434042546,-5.8177753224,-70.4767497354,-9.8604825117,-73.859877681,-13.2436104574,-75.3543032332,-14.7380360096,0
14.8,24,1096.093952423,347.3145704459,-64.9053251244,-4.3623446106,-75.1382211852,-14.5952406714,-76.3997024335,-15.8567219196,-78.1561427456,-17.6131622318,0
14.8,25,1075.8725740581,101.460381673,-69.0180911586,-5.7454928644,-72.7928421194,-9.5202438253,-76.2161990337,-12.9436007395,-79.4836728262,-16.211074532,0
14.8,26,608.1948820485,1074.6795138249,-65.7762407109,-4.6116629614,-72.4101010096,-11.2455232601,-75.2492139106,-14.0846361611,-79.7152232782,-18.5506455287,0
14.8,27,941.6727694402,434.7072757848,-62.5103503974,-6.0027524923,-63.9785847379,-7.4709868328,-74.3471905979,-17.8395926927,-77.2018624988,-20.6942645937,0
14.8,28,257.0428832624,625.3483002728,-67.7381303806,-6.1643711081,-71.1861323735,-9.612373101,-75.4687672844,-13.895008012,-75.8964710353,-14.3227117628,0
14.8,29,527.4995396905,401.5936469002,-71.0165853402,-8.2115325054,-71.9621337327,-9.1570808979,-72.2937443593,-9.4886915245,-79.0357044705,-16.2306516357,1
14.8,30,378.1128049848,641.013628524,-72.5033525127,-9.4378093158,-72.6254790897,-9.5599358927,-74.6318342165,-11.5662910196,-75.0347705848,-11.9692273878,1
14.8,31,585.3293865622,612.039791131,-67.5455826202,-6.0221056389,-73.7755374558,-12.2520604745,-74.1211797921,-12.5977028109,-74.2574597401,-12.7339827588,0
14.8,32,1187.3592119045,812.5801706055,-70.7577869123,-5.5636412381,-77.2157257557,-12.0215800815,-77.9820386584,-12.7878929842,-80.1297317014,-14.9355860272,0
14.8,33,14.2035370188,-76.1703303382,-69.9431258055,-5.8172601973,-74.3942169548,-10.2683513466,-78.1586699161,-14.0328043079,-79.482754535,-15.3568889267,0
14.8,34,179.1517248618,595.2127938062,-67.2325357769,-6.2198529971,-69.9319623912,-8.9192796113,-74.5979735427,-13.5852907628,-76.5960886811,-15.5834059012,0
14.8,35,1232.8084253233,372.4493014288,-66.0703199574,-4.1405485585,-76.8161978753,-14.8864264763,-79.191980149,-17.2622087501,-79.5969118845,-17.6671404856,0
14.8,36,448.7656937932,187.5965528377,-70.8282592393,-8.2879584001,-71.3064050899,-8.7661042507,-73.8590916203,-11.3187907811,-75.2323298734,-12.6920290342,1
14.8,37,388.6375047492,751.8000876236,-66.5906601281,-5.2913476312,-73.9465868748,-12.647274378,-75.6509809946,-14.3516684978,-76.2538280705,-14.9545155737,0
14.8,38,1.3826338038,701.4809473219,-68.6299812462,-6.7627623744,-69.1387334969,-7.2715146251,-75.4966587708,-13.6294398989,-78.7046455625,-16.8374266907,0
14.8,39,500.8256125401,208.1993006209,-69.0743154436,-7.0312499748,-71.7263497529,-9.6832842841,-74.0224905567,-11.9794250879,-74.9563715255,-12.9133060567,0
14.8,40,413.4229907517,491.9116229744,-70.3507485702,-7.6446434862,-72.1211116882,-9.4150066042,-73.3663273358,-10.6602222518,-76.9513538471,-14.245248763,1
14.8,41,829.8375900142,696.5361604851,-67.6947250488,-6.5603281614,-71.2196879615,-10.0852910742,-73.1306508581,-11.9962539708,-74.0501836929,-12.9157868056,0
14.8,42,1001.5328461066,486.1029550439,-56.7552681557,-3.3838170186,-72.1100070699,-18.7385559328,-73.9312861279,-20.5598349908,-77.8232623509,-24.4518112137,0
14.8,43,482.0636246916,76.347560368,-66.2444213825,-5.3516376124,-71.6448772496,-10.7520934795,-75.3978981032,-14.5051143332,-76.4723664926,-15.5795827226,0
14.8,44,-135.6217952753,-27.4793664724,-71.7411851152,-6.165169952,-77.3338472242,-11.7578320611,-77.5715394351,-11.995524272,-79.326242978,-13.7502278149,0
14.8,45,1071.3717183088,522.5773423736,-65.6662959474,-5.343063109,-70.0388407039,-9.7156078655,-76.7129087019,-16.3896758635,-77.9940264265,-17.6707935882,0
14.8,46,272.7341155589,897.2911621099,-59.9480138626,-6.6744776813,-60.0162555361,-6.7427193549,-70.9657436268,-17.6922074455,-77.9060298059,-24.6324936247,0
14.8,47,1164.137090173,1008.5796059089,-71.3614859576,-5.3700225826,-77.2129651573,-11.2215017823,-78.3332836359,-12.3418202609,-81.6770514232,-15.6855880482,0
14.8,48,544.5914342126,296.2525187343,-68.9411951829,-6.7012171618,-73.2486089052,-11.0086308841,-73.6016305479,-11.3616525269,-75.2594443343,-13.0194663132,1
14.8,49,75.8470429235,1033.9825275672,-66.2951180752,-4.1920755158,-76.7051225001,-14.6020799407,-79.168456669,-17.0654141096,-79.6233900515,-17.5203474921,0
14.8,50,350.8288400196,600.580818827,-71.1579839831,-8.3033057429,-72.9599700654,-10.1052918252,-73.4693885911,-10.6147103508,-74.883684936,-12.0290066958,1
14.8,51,196.7794308733,403.9528425831,-64.1060556478,-4.8384833521,-71.3116076629,-12.0440353672,-72.4638303428,-13.1962580471,-75.7851535324,-16.5175812367,0
14.8,52,596.1308049181,600.1954392587,-67.450764399,-5.9783072795,-73.8703807847,-12.3979236653,-74.0291756736,-12.5567185541,-74.2041975485,-12.7317404291,0
14.8,53,714.4752306726,260.721693561,-67.2140509997,-6.2307863021,-70.2511944334,-9.2679297358,-74.2783220556,-13.295057358,-75.2169861106,-14.233721413,0
14.8,54,-58.0779524221,-188.4836326674,-70.7548427159,-5.6837316162,-75.2204160765,-10.1493049767,-79.0436891172,-13.9725780175,-80.3315230567,-15.260411957,0
14.8,55,39.4373982273,624.1463094791,-68.1221371976,-7.18597616,-68.1296940417,-7.1935330042,-74.4030027897,-13.4668417522,-78.0678801324,-17.1317190949,0
14.8,56,241.9803846415,242.1087763799,-67.6538358285,-6.1673608437,-70.9601417777,-9.4736667929,-75.587276633,-14.1008016481,-75.726318722,-14.2398437372,0
14.8,57,709.8174157712,239.4758410444,-66.7386826219,-5.9971702371,-70.2545771564,-9.5130647717,-74.0138267438,-13.272314359,-75.3675828745,-14.6260704897,0
14.8,58,319.3408408091,457.4718659558,-67.8944157933,-6.1767291924,-73.9137739772,-12.1960873764,-74.0358235347,-12.3181369339,-74.1167383926,-12.3990517918,0
14.8,59,1061.6440210189,571.9967824636,-68.4458136283,-6.2630063708,-71.9268451341,-9.7440378767,-75.1783780091,-12.9955707516,-77.4755713014,-15.2927640439,0
14.8,60,968.1081396452,887.4567403629,-64.8819380003,-4.3481635478,-72.6622466611,-12.1284722086,-74.9418477999,-14.4080733474,-79.9027407166,-19.368966264,0
14.8,61,722.8386949778,199.8404104953,-64.9423088573,-5.2540564645,-70.054231863,-10.3659794702,-73.1660984853,-13.4778460926,-76.074339939,-16.3860875463,0
14.8,62,216.9226861168,522.1854096891,-66.5493721934,-5.9339858883,-70.0950417673,-9.4796554622,-73.9028144367,-13.2874281316,-75.5157751033,-14.9003887981,0
14.8,63,112.8855337729,109.5545130561,-63.8764214622,-4.114724049,-74.3642311463,-14.6025337331,-76.3539179079,-16.5922204947,-77.8750456234,-18.1133482102,0
14.8,64,887.0985746685,801.9885727888,-62.6858682437,-4.3099701951,-70.0191988793,-11.6433008307,-73.9327133809,-15.5568153323,-78.6937417055,-20.317843657,0
14.8,65,537.5369342491,462.8523876731,-70.9157547398,-8.1219655954,-71.9280730941,-9.1342839497,-72.4736240575,-9.6798349131,-78.77365846,-15.9798693156,1
14.8,66,-17.4027765927,-139.3854320903,-70.0993143856,-5.568044076,-74.8391532865,-10.3078829769,-78.6590409225,-14.1277706129,-79.9519307294,-15.4206604198,0
14.8,67,1062.4936793895,791.1599366095,-68.2406157991,-5.4087215648,-72.7056695501,-9.8737753157,-75.9951973605,-13.1633031261,-79.5571138101,-16.7252195757,0
14.8,68,807.975147884,700.6439233075,-68.2773954293,-7.4758172158,-68.6865537601,-7.8849755466,-73.6672224976,-12.865644284,-74.5152286473,-13.7136504338,0
14.8,69,-122.6524746874,233.7768383772,-65.3446981147,-4.469383583,-72.577280427,-11.7019658953,-75.1142028869,-14.2388883552,-79.8207909576,-18.945476426,0
14.8,70,61.9299361471,245.6576551189,-67.6074150117,-6.4710280385,-69.6177013033,-8.4813143301,-74.478455107,-13.3420681338,-76.6621650127,-15.5257780395,0
14.8,71,214.4630671657,188.0221531755,-64.2404823175,-4.3713986456,-74.0164706588,-14.1473869869,-76.257497083,-16.3884134111,-76.6447178675,-16.7756341956,0
14.8,72,126.1566361141,-62.7411574698,-63.0313179821,-3.7737310793,-76.8787200203,-17.6211331175,-78.4355946024,-19.1780076996,-78.7295185929,-19.4719316901,0
14.8,73,415.8476140577,664.4488204271,-71.7832697562,-8.8834253221,-72.5316941026,-9.6318496685,-73.3384768093,-10.4386323752,-75.2205026671,-12.320658233,0
14.8,74,400.7408593638,808.3022449363,-63.3491707768,-4.1025599864,-74.8264372368,-15.5798264463,-76.5787599392,-17.3321491488,-76.7219820273,-17.4753712369,0
14.8,75,894.2898885201,118.004887468,-66.7635214394,-6.1749767781,-68.6266501749,-8.0381055135,-74.3534302933,-13.764885632,-78.2601858296,-17.6716411682,0
14.8,76,932.0126620959,239.5212826955,-64.230950947,-4.2803231994,-74.4148653617,-14.4642376141,-75.8350495532,-15.8844218056,-77.6047424679,-17.6541147203,0
14.8,77,215.1093749475,172.4832927061,-63.850408201,-4.2456482199,-74.3857761498,-14.7810161686,-76.3821115182,-16.777351537,-76.6853870934,-17.0806271123,0
14.8,78,171.1185032566,396.4311267302,-63.3107198954,-4.636636626,-70.6973352273,-12.0232519579,-72.4401527314,-13.7660694621,-76.2251635388,-17.5510802695,0
14.8,79,-89.8449577538,250.3774302137,-64.1056626688,-4.3033492683,-71.7640431767,-11.9617297761,-74.7227189311,-14.9204055305,-79.533118507,-19.7308051064,0
14.8,80,750.7343377504,902.9556033819,-52.7742057389,-3.2559541529,-71.3069051972,-21.7886536112,-71.3671730925,-21.8489215065,-71.7277606733,-22.2095090873,0
14.8,81,617.1940545304,650.4262055144,-65.9706425269,-5.4176516411,-72.5848861112,-12.0318952254,-73.0338797483,-12.4808888625,-74.9347659232,-14.3817750374,0
14.8,82,1057.934096774,724.3656327136,-70.0291439513,-6.7246713463,-71.3713472324,-8.0668746275,-76.3063107281,-13.0018381231,-79.1133361324,-15.8088635274,0
14.8,83,-82.6252495624,722.7597505504,-67.9641721081,-5.4236937321,-72.1791485709,-9.638670195,-75.8544171463,-13.3139387704,-79.4526859275,-16.9122075516,0
14.8,84,696.9610402652,345.8205804849,-69.6100419137,-7.2908030981,-72.3608122591,-10.0415734435,-73.6378396612,-11.3186008456,-74.8213023774,-12.5020635618,0
14.8,85,82.5388164562,271.7894939615,-67.7317393409,-6.5649203862,-71.4544304365,-10.2876114818,-72.6727345038,-11.5059155491,-74.1087677853,-12.9419488306,0
14.8,86,1035.3864606795,575.2969856376,-65.6366841594,-4.6896643002,-75.2303916339,-14.2833717748,-75.2385552594,-14.2915354002,-77.2532371553,-16.3062172961,0
14.8,87,1000.7483199043,1008.6893475651,-69.3423420928,-5.2586637547,-75.2605445265,-11.1768661884,-75.7353162466,-11.6516379085,-81.2376019749,-17.1539236368,0
14.8,88,332.2103351147,617.7609762093,-71.5591753473,-8.7462004416,-72.0866026531,-9.2736277474,-73.5058447902,-10.6928698846,-75.2338074413,-12.4208325357,1
14.8,89,302.921401132,264.859124872,-70.339637002,-8.0423253497,-70.6273744974,-8.3300628451,-74.296046124,-11.9987344717,-75.4003317773,-13.103020125,0
14.8,90,1180.3930341842,437.9119440939,-63.1519080301,-3.660196788,-78.2472581532,-18.7555469111,-78.6566530624,-19.1649418204,-79.2127469822,-19.7210357401,0
14.8,91,-83.0629666488,193.488959511,-65.9757522767,-4.8368444571,-71.5892458114,-10.4503379918,-75.2270321814,-14.0881243618,-79.411899734,-18.2729919144,0
14.8,92,183.0140606846,345.9819776242,-65.7179990883,-5.6415680466,-69.6089727363,-9.5325416946,-73.478911836,-13.4024807943,-76.1214861494,-16.0450551077,0
14.8,93,873.0870532123,122.8076060356,-67.1818379326,-6.5854743428,-68.5473290691,-7.9509654792,-74.0754432368,-13.479079647,-76.8282864157,-16.2319228258,0
14.8,94,679.6663668396,987.2523874291,-60.917334013,-3.7784647296,-71.4678669101,-14.3289976268,-73.8899663103,-16.7510970269,-79.3602875645,-22.2214182812,0
14.8,95,245.4164223776,412.1785502067,-65.5496618182,-5.2864394505,-72.0364178214,-11.7731954537,-72.992554036,-12.7293316683,-75.1491411861,-14.8859188184,0
14.8,96,569.9248618181,216.1584107897,-66.8322910511,-5.7872106614,-72.2534941267,-11.2084137371,-73.995617324,-12.9505369343,-74.5998363064,-13.5547559167,0
14.8,97,141.4380033188,373.176171631,-63.0235519957,-4.6169116561,-69.9307552702,-11.5241149306,-72.617761897,-14.2111215574,-76.7365244908,-18.3298841512,0
14.8,98,773.4135269188,-3.6814259212,-50.4997328424,-3.2547897144,-68.7610541509,-21.5161110229,-69.3214176852,-22.0764745572,-71.6927953291,-24.4478522011,0
14.8,99,650.660607163,345.1749781146,-69.4087020457,-7.0355626713,-73.1520505121,-10.7789111377,-73.9549849462,-11.5818455718,-74.290752476,-11.9176131016,1
14.8,100,679.4229963119,1037.5513927655,-63.5662648362,-4.1229409275,-72.3127256463,-12.8694017376,-74.521331804,-15.0780078953,-79.7986802931,-20.3553563844,0
14.8,101,45.4329532134,408.7566976141,-54.8499523675,-3.3618063064,-71.0067485965,-19.5186025354,-71.7676384941,-20.2794924329,-73.4890575776,-22.0009115164,0
14.8,102,783.9747704644,815.4446720524,-63.2395791971,-6.9147382997,-63.5760579428,-7.2512170454,-70.5820572188,-14.2572163213,-72.3720240013,-16.0471831038,0
14.8,103,645.2239900046,453.7404429055,-70.8887921278,-8.071891534,-71.8245383208,-9.007637727,-73.8904413123,-11.0735407185,-76.734358702,-13.9174581082,1
14.8,104,212.7196005301,335.5821962937,-66.8881391031,-6.1808715591,-69.6704860765,-8.9632185325,-74.0276095597,-13.3203420157,-75.6553466205,-14.9480790765,0
14.8,105,473.8872944149,581.3822984644,-70.1201798925,-7.4712580145,-72.4589573197,-9.8100354417,-73.9347464552,-11.2858245772,-75.5163559649,-12.8674340869,1
15,1,1217.0140906165,-72.8496318979,-71.4933095312,-5.3493508411,-77.5517531632,-11.407794473,-79.6114246613,-13.4674659711,-81.4075875435,-15.2636288533,0
15,2,63.9453861762,28.417920529,-70.0010562642,-6.6903315265,-73.5734314704,-10.2627067327,-75.1804769117,-11.869752174,-77.1367879441,-13.8260632064,0
15,3,593.9692794653,-89.3337886114,-65.3550001198,-5.3179103817,-69.1911046015,-9.1540148634,-74.2824494783,-14.2453597402,-78.4623127294,-18.4252229914,0
15,4,910.3393688613,493.5797588749,-60.0576948762,-3.5403680239,-76.9954167199,-20.4780898676,-77.0186887841,-20.5013619319,-77.416135209,-20.8988083567,0
15,5,701.8850277785,630.282748731,-66.3449108933,-5.7460960048,-70.6844024333,-10.0855875449,-73.8093724238,-13.2105575353,-75.287706831,-14.6888919426,0
15,6,841.40679043,615.6003434734,-65.8097291548,-5.0958104471,-72.3046305808,-11.5907118731,-75.2202183978,-14.5062996901,-76.7598599465,-16.0459412388,0
15,7,360.7781752732,-96.5684637146,-65.7974052332,-4.7139626827,-75.0352708165,-13.951828266,-75.8360026258,-14.7525600753,-77.1916364857,-16.1081939352,0
15,8,173.2126014524,563.335502732,-67.8499394494,-7.1107761952,-68.253554946,-7.5143916918,-74.0083803101,-13.2692170559,-76.5343826655,-15.7952194114,0
15,9,192.4071136492,831.1254256231,-57.8771355992,-3.4093561698,-74.2268032263,-19.7590237969,-75.3409946098,-20.8732151804,-77.8184112111,-23.3506317817,0
15,10,702.4736976033,65.9147433089,-56.0034263425,-3.4132269797,-71.1341669149,-18.5439675521,-71.4554321979,-18.8652328352,-75.9707901721,-23.3805908093,0
15,11,174.3437728857,476.705733298,-63.3123934044,-4.6490478069,-70.5190312074,-11.85568561,-72.5108076976,-13.8474621002,-76.3007009517,-17.6373553542,0
15,12,351.536614289,630.2130590364,-72.1124976973,-9.1375235437,-72.8956235832,-9.9206494296,-73.2268832787,-10.251909125,-75.2594151718,-12.2844410182,1
15,13,1227.7645157811,1100.3909745479,-74.0403303966,-5.9887005355,-78.2660247092,-10.2143948482,-80.5940944859,-12.5424646249,-82.6836622547,-14.6320323937,0
15,14,500.937066634,177.6262750563,-69.1203561384,-7.2353369651,-70.652316515,-8.7672973417,-74.467665628,-12.5826464547,-75.2678944604,-13.3828752871,0
15,15,1058.5987847199,882.277259094,-67.5732945301,-4.8158615374,-74.2335584897,-11.476125497,-75.9022382282,-13.1448052354,-80.2138252457,-17.456392253,0
15,16,925.8804335826,480.2804768596,-58.5274368634,-3.4190617159,-76.7213366725,-21.6129615249,-76.7590939187,-21.6507187712,-77.1361847948,-22.0278096473,0
15,17,320.9092320005,455.5176567134,-68.0825687721,-6.264381371,-73.7950079105,-11.9768205094,-74.0367858998,-12.2185984986,-74.202271213,-12.3840838119,0
15,18,468.9845326374,96.9890459006,-66.6025904221,-5.5139112134,-71.5951652131,-10.5064860044,-75.6714217816,-14.5827425729,-76.1190434475,-15.0303642388,0
15,19,-3.0481911167,463.2314915696,-52.4193312562,-3.5676507047,-68.1961544145,-19.344473863,-69.69853243,-20.8468518785,-71.3245430589,-22.4728625074,0
15,20,615.8200552405,79.2564885592,-63.4704946888,-4.7825570477,-69.7067775899,-11.0188399489,-72.7512128404,-14.0632751993,-76.8131223139,-18.1251846729,0
15,21,157.1104331771,174.7228617605,-63.5286182588,-4.1146405447,-75.9195415734,-16.5055638594,-76.0305319295,-16.6165542154,-76.7078718304,-17.2938941163,0
15,22,788.595163996,682.8774390263,-67.8271561279,-7.1727068543,-68.2669346333,-7.6124853597,-73.7266899819,-13.0722407083,-76.9150358697,-16.2605865961,0
15,23,237.4874438457,516.9517808671,-66.5565943317,-5.8697001027,-70.503397794,-9.816503565,-73.9281173486,-13.2412231197,-75.302151719,-14.6152574901,0
15,24,1094.9126377301,350.4322701743,-64.5810034935,-4.2751160802,-75.2035921531,-14.8977047399,-76.5020618978,-16.1961744846,-78.1795302382,-17.873642825,0
15,25,1078.7229010362,103.1898879948,-69.1123097024,-5.7709297524,-72.8758048228,-9.5344248728,-76.2512247439,-12.9098447939,-79.4899679008,-16.1485879508,0
15,26,604.8978641888,1074.1843075721,-65.8362229001,-4.6358907738,-72.370626927,-11.1702948007,-75.2653935743,-14.065061448,-79.6950867234,-18.4947545971,0
15,27,943.2169234734,437.6621267662,-62.9500102615,-6.58729704,-63.1470867562,-6.7843735347,-74.1603134916,-17.7976002701,-77.2160136738,-20.8533004523,0
15,28,260.3374245391,625.8597235573,-67.8409738705,-6.2179499336,-71.2137844602,-9.5907605233,-75.4017028839,-13.778678947,-75.9478427762,-14.3248188393,0
15,29,524.917593795,399.48435522,-71.0021044276,-8.1979047188,-72.0095813641,-9.2053816553,-72.2573281094,-9.4531284006,-79.0198652923,-16.2156655835,1
15,30,376.1795933318,638.2973353321,-72.5385789079,-9.4729174725,-72.5394071637,-9.4737457283,-74.8755299986,-11.8098685631,-74.8795567343,-11.8138952988,1
15,31,586.3906521493,615.200371988,-67.4565946054,-5.985062695,-73.6742761183,-12.2027442079,-74.169563513,-12.6980316026,-74.1855114604,-12.71397955,0
15,32,1188.4731617204,815.7225696584,-70.7561324695,-5.5470547295,-77.2209382418,-12.0118605018,-78.0352141133,-12.8261363732,-80.214639106,-15.005561366,0
15,33,15.2248828117,-72.9966244963,-70.0010551401,-5.8693871435,-74.3600920183,-10.2284240217,-78.1300424832,-13.9983744866,-79.4621984373,-15.3305304407,0
15,34,182.4152088035,594.5307171521,-67.275259702,-6.2562674088,-69.8638950216,-8.8449027283,-74.6162225766,-13.5972302834,-76.558302692,-15.5393103988,0
15,35,1232.8772108396,375.7825917781,-65.9833723125,-4.1189145442,-76.8909434213,-15.0264856531,-79.2192617028,-17.3548039346,-79.5939289003,-17.729471132,0
15,36,451.6846587905,185.9855905959,-70.7441330652,-8.2447429446,-71.192111579,-8.6927214585,-73.9161401053,-11.4167499847,-75.2428175872,-12.7434274667,1
15,37,391.3286328313,749.8319957442,-66.7110317865,-5.3498496663,-73.8215481314,-12.4603660112,-75.6015453597,-14.2403632395,-76.2281568425,-14.8669747223,0
15,38,3.6189268833,699.008185857,-68.6205088665,-6.8025356012,-69.0390515273,-7.221078262,-75.4658797524,-13.6479064871,-78.677878043,-16.8599047777,0
15,39,502.7659054513,210.9105400826,-69.0202073952,-6.9826745302,-71.8419443723,-9.8044115073,-73.9914519402,-11.9539190752,-74.9198925431,-12.8823596781,0
15,40,413.0941822816,490.575134425,-70.338486081,-7.6352844622,-72.1332915109,-9.430089892,-73.3256579042,-10.6224562853,-76.9978143374,-14.2946127185,1
15,41,826.8460431492,695.0643577284,-67.7110414448,-6.5941761612,-70.9373819134,-9.8205166299,-73.4501046059,-12.3332393224,-74.031639734,-12.9147744505,0
15,42,999.6414491622,483.3573815885,-56.1109161419,-3.3316505821,-72.5190315888,-19.739766029,-73.5811720523,-20.8019064925,-77.8032804717,-25.024014912,0
15,43,485.3789266892,75.9949576672,-66.3220553272,-5.408038488,-71.5198153498,-10.6057985107,-75.3383558417,-14.4243390026,-76.476701836,-15.5626849969,0
15,44,-136.7099239787,-30.6307997852,-71.8004741863,-6.1887689171,-77.2359308642,-11.624225595,-77.6017875452,-11.990082276,-79.4978144204,-13.8861091512,0
15,45,1074.3638571709,524.0479412414,-65.6892173394,-5.2478495361,-70.5081333552,-10.0667655519,-76.6398053701,-16.1984375668,-77.9971832089,-17.5558154056,0
15,46,276.0119481181,897.9005632209,-59.1965464257,-5.6898745527,-61.4448707025,-7.9381988295,-71.2931265739,-17.7864547009,-77.8989879998,-24.3923161268,0
15,47,1167.1234807218,1010.0618432347,-71.4326387975,-5.3821063363,-77.2455958018,-11.1950633406,-78.4190347911,-12.3685023299,-81.6994319421,-15.6488994808,0
15,48,541.8716838522,294.3241738541,-68.9505432548,-6.7077270822,-73.2325114495,-10.9896952768,-73.6316570288,-11.3888408562,-75.2090036513,-12.9661874786,1
15,49,79.1406395767,1033.4650557454,-66.1629276074,-4.162337942,-76.7604236036,-14.7598339382,-79.1767659292,-17.1761762637,-79.6058698116,-17.6052801461,0
15,50,347.7853298387,601.9419219749,-71.155635291,-8.3130181477,-73.0353223948,-10.1927052515,-73.2801381909,-10.4375210476,-74.9201037223,-12.077486579,1
15,51,193.7873985978,402.4820268698,-64.0098196668,-4.8124450945,-71.2387208229,-12.0413462507,-72.4565362854,-13.2591617132,-75.833385382,-16.6360108098,0
15,52,597.81480793,597.3179942365,-67.494740842,-5.9964147779,-73.9626497593,-12.4643236951,-74.0244755241,-12.5261494599,-74.192343914,-12.6940178499,0
15,53,714.6050940852,264.0531634309,-67.3367052501,-6.2897043371,-70.269587238,-9.222586325,-74.3503122543,-13.3033113413,-75.1687798907,-14.1217789777,0
15,54,-61.1973187664,-187.3067258697,-70.8619069102,-5.7384084336,-75.1719161209,-10.0484176443,-79.0297924504,-13.9062939738,-80.342722686,-15.2192242094,0
15,55,36.5885274199,625.8782133802,-67.9807437921,-7.0644468884,-68.1666506181,-7.2503537144,-74.4259815962,-13.5096846925,-78.1013566307,-17.185059727,0
15,56,240.2482724349,239.2600322173,-67.4965018679,-6.0552522196,-71.0845407363,-9.6432910881,-75.6488820397,-14.2076323915,-75.7436370207,-14.3023873724,0
15,57,708.2348984191,236.5413573027,-66.5973980499,-5.9235983669,-70.2937800403,-9.6199803574,-73.9400116411,-13.2662119582,-75.3929353484,-14.7191356655,0
15,58,319.4843955349,460.8027739463,-67.9152168722,-6.1884102091,-73.8965157855,-12.1697091224,-73.9867960997,-12.2599894366,-74.1343203391,-12.407513676,0
15,59,1062.6993190362,575.1593608571,-68.5989004771,-6.3000989059,-72.1537289273,-9.8549273561,-75.0634733961,-12.764671825,-77.4527421057,-15.1539405346,0
15,60,964.7756244699,887.3572486198,-64.7554406117,-4.3271479961,-72.6099623263,-12.1816697107,-74.9017607887,-14.4734681731,-79.8866507449,-19.4583581292,0
15,61,725.9934750168,200.9187976731,-65.0653817664,-5.3149670849,-69.9620758755,-10.2116611939,-73.2196126123,-13.4691979308,-76.0942679354,-16.3438532539,0
15,62,213.5902276716,522.0840355752,-66.4669382751,-5.9054737771,-70.0370120486,-9.4755475506,-73.8563495407,-13.2948850427,-75.5757212157,-15.0142567176,0
15,63,112.8822524161,106.2205146708,-63.8597937969,-4.1052745328,-74.3984281876,-14.6439089235,-76.395404014,-16.6408847499,-77.891198453,-18.1366791889,0
